ID,price,brand,model,Clasificacion ,year,title_status,mileage,color,lot,state,state,condition,Precio en México ,qx1-estado,qx_marca,qx_tipo 
771,6100,dodge,door,DERIVADO DE TURISMO,2015,clean vehicle,70296,white,167779186,minnesota,minnesota,6 days left,122000,0.11,0.2,0.128
772,20000,dodge,journey,DERIVADO DE TURISMO,2017,clean vehicle,11346,green,167779694,wisconsin,wisconsin,21 hours left,400000,0.132,0.2,0.128
773,53000,dodge,challenger,DERIVADO DE TURISMO,2017,clean vehicle,7415,no_color,167779700,illinois,illinois,21 hours left,1060000,0.085,0.2,0.128
774,3000,dodge,door,DERIVADO DE TURISMO,2013,clean vehicle,107593,orange,167779844,minnesota,minnesota,6 days left,60000,0.11,0.2,0.128
775,18200,dodge,door,DERIVADO DE TURISMO,2016,clean vehicle,50639,black,167780126,new jersey,new jersey,7 hours left,364000,0.12,0.2,0.128
776,21800,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,6530,gray,167456189,arizona,arizona,2 days left,436000,0.11,0.2,0.128
777,52000,dodge,charger,DERIVADO DE TURISMO,2016,clean vehicle,17432,blue,167780193,illinois,illinois,2 days left,1040000,0.085,0.2,0.128
778,19000,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,19636,black,167456192,arizona,arizona,2 days left,380000,0.11,0.2,0.128
779,25000,dodge,challenger,DERIVADO DE TURISMO,2016,clean vehicle,41748,no_color,167780200,illinois,illinois,2 days left,500000,0.085,0.2,0.128
780,36000,dodge,challenger,DERIVADO DE TURISMO,2016,clean vehicle,13162,red,167780204,illinois,illinois,2 days left,720000,0.085,0.2,0.128
781,17000,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,32937,white,167469885,georgia,georgia,8 days left,340000,0.11,0.2,0.128
782,25300,dodge,door,DERIVADO DE TURISMO,2015,clean vehicle,23095,red,167780468,wisconsin,wisconsin,21 hours left,506000,0.132,0.2,0.128
783,14900,dodge,journey,DERIVADO DE TURISMO,2017,clean vehicle,34432,gray,167473054,wisconsin,wisconsin,22 hours left,298000,0.132,0.2,0.128
784,15000,dodge,caravan,DERIVADO DE TURISMO,2017,clean vehicle,48162,no_color,167473055,wisconsin,wisconsin,21 hours left,300000,0.132,0.2,0.128
785,12995,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,68310,gray,167477459,massachusetts,massachusetts,8 days left,259900,0.1714,0.2,0.128
786,17750,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,48000,black,167477460,massachusetts,massachusetts,8 days left,355000,0.1714,0.2,0.128
787,10295,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,105962,black,167477461,pennsylvania,pennsylvania,8 days left,205900,0.12,0.2,0.128
788,16995,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,96575,gray,167477462,connecticut,connecticut,8 days left,339900,0.13,0.2,0.128
789,25000,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,13239,toreador red,167477463,new york,new york,8 days left,500000,0.12,0.2,0.128
790,23995,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,24934,bright white clearcoat,167477464,rhode island,rhode island,8 days left,479900,0.1578,0.2,0.128
791,14900,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,46859,billet silver metallic clearcoat,167477465,new jersey,new jersey,8 days left,298000,0.12,0.2,0.128
792,15810,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,44468,black clearcoat,167477466,new york,new york,8 days left,316200,0.12,0.2,0.128
793,20227,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,62230,jazz blue pearlcoat,167477467,new york,new york,8 days left,404540,0.12,0.2,0.128
794,20999,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,37082,silver,167477468,new york,new york,8 days left,419980,0.12,0.2,0.128
795,22499,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,23964,bright white clearcoat,167477469,new jersey,new jersey,8 days left,449980,0.12,0.2,0.128
796,23495,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,11204,black clearcoat,167477470,new york,new york,8 days left,469900,0.12,0.2,0.128
797,25250,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,7608,billet silver metallic clearcoat,167477485,new york,new york,8 days left,505000,0.12,0.2,0.128
798,15322,dodge,doors,DERIVADO DE TURISMO,2014,clean vehicle,49982,billet silver metallic clearcoat,167477486,new jersey,new jersey,8 days left,306440,0.12,0.2,0.128
799,21232,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,4950,gray,167480295,texas,texas,4 days left,424640,0.12,0.2,0.128
800,5800,dodge,journey,DERIVADO DE TURISMO,2013,clean vehicle,111628,white,167780745,wisconsin,wisconsin,21 hours left,116000,0.132,0.2,0.128
801,29000,dodge,door,DERIVADO DE TURISMO,2012,clean vehicle,15927,black,167780754,illinois,illinois,21 hours left,580000,0.085,0.2,0.128
802,17000,dodge,caravan,DERIVADO DE TURISMO,2018,clean vehicle,36299,gray,167781292,new jersey,new jersey,2 days left,340000,0.12,0.2,0.128
803,13800,dodge,journey,DERIVADO DE TURISMO,2018,clean vehicle,28469,red,167491370,florida,florida,23 hours left,276000,0.11,0.2,0.128
804,30000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,29086,gray,167492266,missouri,missouri,8 days left,600000,0.11,0.2,0.128
805,14800,dodge,caravan,DERIVADO DE TURISMO,2017,clean vehicle,35991,gray,167493381,florida,florida,23 hours left,296000,0.11,0.2,0.128
806,8500,dodge,journey,DERIVADO DE TURISMO,2017,clean vehicle,62224,black,167494494,missouri,missouri,7 days left,170000,0.11,0.2,0.128
807,9800,dodge,door,DERIVADO DE TURISMO,2013,clean vehicle,86500,white,167496123,missouri,missouri,8 days left,196000,0.11,0.2,0.128
808,4200,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,144725,gray,167519895,nevada,nevada,22 hours left,84000,0.09,0.2,0.128
809,28700,dodge,charger,DERIVADO DE TURISMO,2018,clean vehicle,19636,blue,167782326,california,california,21 hours left,574000,0.13,0.2,0.128
810,18500,dodge,challenger,DERIVADO DE TURISMO,2018,clean vehicle,34272,gray,167782327,california,california,2 days left,370000,0.13,0.2,0.128
811,17300,dodge,challenger,DERIVADO DE TURISMO,2018,clean vehicle,42909,no_color,167782329,california,california,2 days left,346000,0.13,0.2,0.128
812,7100,dodge,door,DERIVADO DE TURISMO,2016,clean vehicle,55749,gray,167541492,louisiana,louisiana,8 days left,142000,0.13,0.2,0.128
813,30700,dodge,durango,DERIVADO DE TURISMO,2017,clean vehicle,20328,no_color,167783117,california,california,21 hours left,614000,0.13,0.2,0.128
814,3000,dodge,door,DERIVADO DE TURISMO,2012,clean vehicle,149332,gray,167552614,missouri,missouri,9 days left,60000,0.11,0.2,0.128
815,26500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,28551,gray,167553403,california,california,8 days left,530000,0.13,0.2,0.128
816,20800,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,35098,gray,167553404,california,california,8 days left,416000,0.13,0.2,0.128
817,20800,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,35365,gray,167553409,california,california,8 days left,416000,0.13,0.2,0.128
818,5100,dodge,door,DERIVADO DE TURISMO,2015,clean vehicle,88398,white,167783937,california,california,2 days left,102000,0.13,0.2,0.128
819,18900,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,27957,black,167553412,california,california,8 days left,378000,0.13,0.2,0.128
820,24000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,30161,silver,167553418,california,california,8 days left,480000,0.13,0.2,0.128
821,38800,dodge,challenger,DERIVADO DE TURISMO,2015,clean vehicle,26292,white,167783956,california,california,2 days left,776000,0.13,0.2,0.128
822,24500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,25780,white,167553420,california,california,8 days left,490000,0.13,0.2,0.128
823,24500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,25032,black,167553423,california,california,8 days left,490000,0.13,0.2,0.128
824,6500,dodge,door,DERIVADO DE TURISMO,2016,clean vehicle,72248,blue,167783975,new jersey,new jersey,2 days left,130000,0.12,0.2,0.128
825,24000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,30630,gray,167553491,california,california,8 days left,480000,0.13,0.2,0.128
826,18000,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,86125,no_color,167783985,california,california,21 hours left,360000,0.13,0.2,0.128
827,24000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,30408,white,167553506,california,california,8 days left,480000,0.13,0.2,0.128
828,23500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,35443,silver,167553511,california,california,8 days left,470000,0.13,0.2,0.128
829,4500,dodge,van,DERIVADO DE TURISMO,2014,clean vehicle,95377,white,167783994,california,california,2 days left,90000,0.13,0.2,0.128
830,25900,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,32724,silver,167553512,california,california,8 days left,518000,0.13,0.2,0.128
831,13900,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,45089,gray,167553571,california,california,8 days left,278000,0.13,0.2,0.128
832,14200,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,35948,silver,167553584,california,california,8 days left,284000,0.13,0.2,0.128
833,15400,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,41601,blue,167553585,california,california,8 days left,308000,0.13,0.2,0.128
834,17500,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,26370,gray,167785326,texas,texas,1 days left,350000,0.12,0.2,0.128
835,17500,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,18271,white,167785571,texas,texas,2 days left,350000,0.12,0.2,0.128
836,18000,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,9476,white,167785577,texas,texas,1 days left,360000,0.12,0.2,0.128
837,25200,dodge,door,DERIVADO DE TURISMO,2012,clean vehicle,80899,gray,167786130,new jersey,new jersey,2 days left,504000,0.12,0.2,0.128
838,14100,dodge,caravan,DERIVADO DE TURISMO,2018,clean vehicle,57394,black,167786903,texas,texas,2 days left,282000,0.12,0.2,0.128
839,13300,dodge,caravan,DERIVADO DE TURISMO,2018,clean vehicle,42190,white,167555073,california,california,8 days left,266000,0.13,0.2,0.128
840,16200,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,22591,black,167787079,oklahoma,oklahoma,21 hours left,324000,0.08,0.2,0.128
841,13300,dodge,caravan,DERIVADO DE TURISMO,2018,clean vehicle,48681,gray,167555075,california,california,8 days left,266000,0.13,0.2,0.128
842,13100,dodge,caravan,DERIVADO DE TURISMO,2018,clean vehicle,42621,silver,167555080,california,california,8 days left,262000,0.13,0.2,0.128
843,15500,dodge,caravan,DERIVADO DE TURISMO,2017,clean vehicle,27761,silver,167556225,california,california,8 days left,310000,0.13,0.2,0.128
844,28400,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,14355,gray,167565682,colorado,colorado,3 days left,568000,0.13,0.2,0.128
845,17400,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,9467,gray,167565747,colorado,colorado,3 days left,348000,0.13,0.2,0.128
846,6000,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,122837,silver,167568295,florida,florida,53 minutes,120000,0.11,0.2,0.128
847,20700,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,18313,gray,167570322,virginia,virginia,2 days left,414000,0.12,0.2,0.128
848,20300,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,19506,black,167570325,virginia,virginia,2 days left,406000,0.12,0.2,0.128
849,14000,dodge,journey,DERIVADO DE TURISMO,2018,clean vehicle,14750,black,167787973,oklahoma,oklahoma,21 hours left,280000,0.08,0.2,0.128
850,22000,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,11280,green,167570337,virginia,virginia,2 days left,440000,0.12,0.2,0.128
851,17200,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,13944,blue,167570512,virginia,virginia,2 days left,344000,0.12,0.2,0.128
852,15000,dodge,door,DERIVADO DE TURISMO,2016,clean vehicle,26922,blue,167788142,oklahoma,oklahoma,21 hours left,300000,0.08,0.2,0.128
853,17500,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,12690,gray,167570522,virginia,virginia,2 days left,350000,0.12,0.2,0.128
854,16300,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,28289,red,167715827,florida,florida,21 hours left,326000,0.11,0.2,0.128
855,15700,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,38041,red,167715831,florida,florida,21 hours left,314000,0.11,0.2,0.128
856,10000,dodge,journey,DERIVADO DE TURISMO,2017,clean vehicle,52386,silver,167789024,florida,florida,2 days left,200000,0.11,0.2,0.128
857,23100,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,34391,white,167715833,florida,florida,21 hours left,462000,0.11,0.2,0.128
858,14900,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,39515,red,167715835,florida,florida,21 hours left,298000,0.11,0.2,0.128
859,16700,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,22074,orange,167570536,virginia,virginia,2 days left,334000,0.12,0.2,0.128
860,16300,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,28782,white,167715849,florida,florida,21 hours left,326000,0.11,0.2,0.128
861,25800,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,30092,red,167717748,north carolina,north carolina,21 hours left,516000,0.12,0.2,0.128
862,23800,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,26443,black,167717749,north carolina,north carolina,21 hours left,476000,0.12,0.2,0.128
863,16800,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,28981,red,167717794,north carolina,north carolina,21 hours left,336000,0.12,0.2,0.128
864,15500,dodge,journey,DERIVADO DE TURISMO,2019,clean vehicle,32865,white,167717801,north carolina,north carolina,21 hours left,310000,0.12,0.2,0.128
865,6000,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,117258,blue,167575083,florida,florida,23 hours left,120000,0.11,0.2,0.128
866,26900,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,16397,white,167580494,arizona,arizona,20 hours left,538000,0.11,0.2,0.128
867,16900,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,16176,white,167580498,arizona,arizona,20 hours left,338000,0.11,0.2,0.128
868,19500,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,1091,gray,167580505,arizona,arizona,20 hours left,390000,0.11,0.2,0.128
869,15400,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,17472,black,167580517,arizona,arizona,20 hours left,308000,0.11,0.2,0.128
870,2300,dodge,door,DERIVADO DE TURISMO,2012,clean vehicle,123882,white,167791160,texas,texas,7 hours left,46000,0.12,0.2,0.128
871,17000,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,10341,red,167722603,california,california,1 days left,340000,0.13,0.2,0.128
872,34000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,19695,black,167600947,new jersey,new jersey,2 hours left,680000,0.12,0.2,0.128
873,13700,dodge,journey,DERIVADO DE TURISMO,2017,clean vehicle,51041,black,167605371,pennsylvania,pennsylvania,1 days left,274000,0.12,0.2,0.128
874,19100,dodge,challenger,DERIVADO DE TURISMO,2018,clean vehicle,22646,white,167792687,west virginia,west virginia,2 days left,382000,0.085,0.2,0.128
875,11800,dodge,journey,DERIVADO DE TURISMO,2018,clean vehicle,18138,white,167792692,west virginia,west virginia,2 days left,236000,0.085,0.2,0.128
876,27500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,23987,gray,167724305,nevada,nevada,6 hours left,550000,0.09,0.2,0.128
877,26900,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,17160,black,167724309,nevada,nevada,6 hours left,538000,0.09,0.2,0.128
878,27100,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,26929,white,167724315,nevada,nevada,6 hours left,542000,0.09,0.2,0.128
879,27200,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,25815,white,167724371,nevada,nevada,6 hours left,544000,0.09,0.2,0.128
880,9000,dodge,caravan,DERIVADO DE TURISMO,2017,clean vehicle,81992,silver,167607358,florida,florida,4 days left,180000,0.11,0.2,0.128
881,22500,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,5000,gray,167725170,south carolina,south carolina,21 hours left,450000,0.1541,0.2,0.128
882,7700,dodge,door,DERIVADO DE TURISMO,2015,clean vehicle,62683,white,167793030,west virginia,west virginia,2 days left,154000,0.085,0.2,0.128
883,4500,dodge,van,DERIVADO DE TURISMO,2013,clean vehicle,107224,white,167609840,florida,florida,4 days left,90000,0.11,0.2,0.128
884,21500,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,35153,black,167611458,pennsylvania,pennsylvania,6 days left,430000,0.12,0.2,0.128
885,18800,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,26474,orange,167611459,pennsylvania,pennsylvania,6 days left,376000,0.12,0.2,0.128
886,21800,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,30943,red,167611460,pennsylvania,pennsylvania,6 days left,436000,0.12,0.2,0.128
887,20300,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,17154,black,167611462,pennsylvania,pennsylvania,6 days left,406000,0.12,0.2,0.128
888,8200,dodge,van,DERIVADO DE TURISMO,2016,clean vehicle,79637,white,167727312,south carolina,south carolina,21 hours left,164000,0.1541,0.2,0.128
889,19000,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,12123,red,167611463,pennsylvania,pennsylvania,6 days left,380000,0.12,0.2,0.128
890,8400,dodge,door,DERIVADO DE TURISMO,2016,clean vehicle,107822,blue,167727324,south carolina,south carolina,21 hours left,168000,0.1541,0.2,0.128
891,19500,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,10221,blue,167611466,pennsylvania,pennsylvania,6 days left,390000,0.12,0.2,0.128
892,7000,dodge,door,DERIVADO DE TURISMO,2015,clean vehicle,95278,blue,167727515,south carolina,south carolina,21 hours left,140000,0.1541,0.2,0.128
893,19500,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,13457,gray,167611467,pennsylvania,pennsylvania,6 days left,390000,0.12,0.2,0.128
894,8500,dodge,van,DERIVADO DE TURISMO,2014,clean vehicle,69936,blue,167793430,missouri,missouri,21 hours left,170000,0.11,0.2,0.128
895,20500,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,13520,gray,167611468,pennsylvania,pennsylvania,6 days left,410000,0.12,0.2,0.128
896,4900,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,96922,silver,167727578,south carolina,south carolina,21 hours left,98000,0.1541,0.2,0.128
897,20800,dodge,door,DERIVADO DE TURISMO,2014,clean vehicle,72594,black,167793438,missouri,missouri,21 hours left,416000,0.11,0.2,0.128
898,28500,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,17896,silver,167611469,pennsylvania,pennsylvania,6 days left,570000,0.12,0.2,0.128
899,21900,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,11088,silver,167611470,pennsylvania,pennsylvania,6 days left,438000,0.12,0.2,0.128
900,15800,dodge,caravan,DERIVADO DE TURISMO,2019,clean vehicle,29567,black,167796317,nevada,nevada,2 days left,316000,0.09,0.2,0.128
901,33000,dodge,durango,DERIVADO DE TURISMO,2019,clean vehicle,15655,white,167730778,colorado,colorado,16 hours left,660000,0.13,0.2,0.128
902,22700,dodge,challenger,DERIVADO DE TURISMO,2019,clean vehicle,26428,black,167796319,nevada,nevada,2 days left,454000,0.09,0.2,0.128
903,21900,dodge,charger,DERIVADO DE TURISMO,2019,clean vehicle,29003,white,167611474,pennsylvania,pennsylvania,6 days left,438000,0.12,0.2,0.128
